keep_label,review_status,review_notes,cik,company_name,aaer_year,match_score,aaer_date,aaer_numbers,aaer_details,aaer_links,label_source,normalized_company_name,distinctive_company_tokens,exact_company_phrase_in_aaer,distinctive_token_coverage,triage_category,automation_status,automation_reason
0,REVIEW,,1362004,"ICF INTERNATIONAL, INC.",2009,94.12,4-Jun-09,AAER-2984,"Dyadic International, Inc. Release No. 34-60047, AAER-2984",https://www.sec.gov/files/litigation/admin/2009/34-60047.pdf,SEC AAER index + company-name candidate matching,ICF INTERNATIONAL,ICF,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1435039,IFCI INTERNATIONAL CORP.,2009,88.89,4-Jun-09,AAER-2984,"Dyadic International, Inc. Release No. 34-60047, AAER-2984",https://www.sec.gov/files/litigation/admin/2009/34-60047.pdf,SEC AAER index + company-name candidate matching,IFCI INTERNATIONAL,IFCI,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1435039,IFCI INTERNATIONAL CORP.,2013,88.89,1-Jul-13,AAER-3483,"Fuqi International, Inc. Release No. LR-22739, AAER-3483 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22739 | https://www.sec.gov/files/litigation/complaints/2013/comp22739.pdf,SEC AAER index + company-name candidate matching,IFCI INTERNATIONAL,IFCI,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1288195,IGS CAPITAL GROUP LTD,2017,90.91,19-Jul-17,AAER-3883,"Enviso Capital, LLC, Ryan Bowers and Jeffrey Laberge, CPA Release No. 34-81173, IA-4731, IC-32737, AAER-3883 See Also: Administrative Summary",https://www.sec.gov/files/litigation/admin/2017/34-81173.pdf | https://www.sec.gov/files/litigation/admin/2017/34-81173-s.pdf,SEC AAER index + company-name candidate matching,IGS CAPITAL GROUP,IGS,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1634291,"IHEALTHCARE, INC.",2009,90.91,18-Mar-09,AAER-2951,"Allion Healthcare, Inc. and James G. Spencer Release No. 34-59594, AAER-2951",https://www.sec.gov/files/litigation/admin/2009/34-59594.pdf,SEC AAER index + company-name candidate matching,IHEALTHCARE,IHEALTHCARE,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,LIKELY COMPANY MATCH,,1556148,"INFOR, INC.",2014,100,25-Jul-14,AAER-3569; AAER-3570; AAER-3569,"Volt Information Sciences, Inc. and Debra L. Hobbs; Jack J. Egan, Jr. Release No. LR-23051, AAER-3569 and AAER-3570, AAER-3569",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-23051,SEC AAER index + company-name candidate matching,INFOR,INFOR,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,LIKELY COMPANY MATCH,,50863,INTEL CORP,2013,100,22-Jul-13,AAER-3484,"China Intelligent Lighting and Electronics, Inc. and NIVS IntelliMedia Technology Group, Inc. Release No. LR-22755, AAER-3484 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22755 | https://www.sec.gov/files/litigation/complaints/2013/comp22755.pdf,SEC AAER index + company-name candidate matching,INTEL,INTEL,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,50863,INTEL CORP,2016,88.89,12-Apr-16,AAER-3764,"INTL FCStone Inc. Release No. 34-77596, AAER-3764",https://www.sec.gov/files/litigation/admin/2016/34-77596.pdf,SEC AAER index + company-name candidate matching,INTEL,INTEL,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1056386,INTERNAP CORP,2011,93.33,18-Mar-11,AAER-3254,"International Business Machines Corporation Release No. LR-21889, AAER-3254 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21889 | https://www.sec.gov/files/litigation/complaints/2011/comp21889.pdf,SEC AAER index + company-name candidate matching,INTERNAP,INTERNAP,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1100788,INTERNATIONAL STAR INC,2010,88.89,11-May-10,AAER-3134,"Diatect International Corp., et al. Release No. LR-21524, AAER-3134",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21524,SEC AAER index + company-name candidate matching,INTERNATIONAL STAR,STAR,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1100788,INTERNATIONAL STAR INC,2013,88.89,30-Apr-13,AAER-4298,"Artfest International, Inc., et al. Brenda P. Murray, Chief Administrative Law Judge Release No. 485, 34-68902, 34-69676, AAER-4298 See Also: Order Instituting Proceedings, Release No. 34-68902 , Finality Order, Release No. 34-69676",https://www.sec.gov/files/alj/aljdec/2013/id485bpm.pdf | https://www.sec.gov/files/litigation/admin/2013/34-68902.pdf | https://www.sec.gov/files/alj/aljdec/2013/34-69676.pdf,SEC AAER index + company-name candidate matching,INTERNATIONAL STAR,STAR,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1830072,IPOWER INC.,2009,90.91,11-Mar-09,AAER-2948,"PowerCold Corporation, Francis L. Simola, Joseph C. Cahill, and Grayling R. Hofer Release No. LR-20945, AAER-2948 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-20945 | https://www.sec.gov/files/litigation/complaints/2009/comp20945.pdf,SEC AAER index + company-name candidate matching,IPOWER,IPOWER,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1095133,ISA INTERNATIONALE INC,2013,88.89,1-Jul-13,AAER-3483,"Fuqi International, Inc. Release No. LR-22739, AAER-3483 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22739 | https://www.sec.gov/files/litigation/complaints/2013/comp22739.pdf,SEC AAER index + company-name candidate matching,ISA INTERNATIONALE,ISA | INTERNATIONALE,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1095133,ISA INTERNATIONALE INC,2013,88.89,30-Apr-13,AAER-4298,"Artfest International, Inc., et al. Brenda P. Murray, Chief Administrative Law Judge Release No. 485, 34-68902, 34-69676, AAER-4298 See Also: Order Instituting Proceedings, Release No. 34-68902 , Finality Order, Release No. 34-69676",https://www.sec.gov/files/alj/aljdec/2013/id485bpm.pdf | https://www.sec.gov/files/litigation/admin/2013/34-68902.pdf | https://www.sec.gov/files/alj/aljdec/2013/34-69676.pdf,SEC AAER index + company-name candidate matching,ISA INTERNATIONALE,ISA | INTERNATIONALE,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1500242,JA ENERGY,2020,88.89,28-Apr-20,AAER-4133,"Penn West Petroleum Ltd., d/b/a Obsidian Energy Ltd., Todd H. Takeyasu, Jeffery A. Curran, and Waldemar Grab Release No. LR-24809, AAER-4133 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-24809 | https://www.sec.gov/files/litigation/complaints/2020/comp24809.pdf,SEC AAER index + company-name candidate matching,JA ENERGY,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,1133062,JANEL CORP,2016,88.89,1-Jun-16,AAER-3776,"Jane E. Starrett, CPA Release No. 33-10085, 34-77967, AAER-3776",https://www.sec.gov/files/litigation/admin/2016/33-10085.pdf,SEC AAER index + company-name candidate matching,JANEL,JANEL,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1839839,"JANUS INTERNATIONAL GROUP, INC.",2023,89.47,26-Apr-23,AAER-4403,"Frank's International N.V. Release No. 34-97381, AAER-4403 See Also: Administrative Summary",https://www.sec.gov/enforcement-litigation/administrative-proceedings/34-97381 | https://www.sec.gov/enforce/34-97381-s,SEC AAER index + company-name candidate matching,JANUS INTERNATIONAL GROUP,JANUS,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1084580,JEFFERIES GROUP LLC,2023,88.89,29-Mar-23,AAER-4394,"Spicer Jeffries LLP and Sean P. Tafaro Release No. 34-97216, AAER-4394",https://www.sec.gov/files/litigation/admin/2023/34-97216.pdf,SEC AAER index + company-name candidate matching,JEFFERIES GROUP,JEFFERIES,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1316517,KANDI TECHNOLOGIES CORP,2019,88.89,3-May-19,AAER-4045,"GT Advanced Technologies Inc. Release No. 33-10636, 34-85767, AAER-4045",https://www.sec.gov/files/litigation/admin/2019/33-10636.pdf,SEC AAER index + company-name candidate matching,KANDI TECHNOLOGIES,KANDI,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1593773,KANGE CORP,2009,88.89,4-Jun-09,AAER-3023,"Angelo Mozilo, David Sambol, and Eric Sieracki Release No. LR-21068A, AAER-3023 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21068a | https://www.sec.gov/files/litigation/complaints/2009/comp21068.pdf,SEC AAER index + company-name candidate matching,KANGE,KANGE,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1897525,KB GLOBAL HOLDINGS LTD,2016,88.89,15-Mar-16,AAER-3758,"ModusLink Global  Solutions, et al. Release No. 33-10055, 34-77372, AAER-3758 See Also: Administrative Summary",https://www.sec.gov/files/litigation/admin/2016/33-10055.pdf | https://www.sec.gov/files/litigation/admin/2016/33-10055-s.pdf,SEC AAER index + company-name candidate matching,KB GLOBAL,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,95572,"KINRG, INC.",2018,88.89,26-Mar-18,AAER-3930,"Kinross Gold Corporation Release No. 34-82946, AAER-3930",https://www.sec.gov/files/litigation/admin/2018/34-82946.pdf,SEC AAER index + company-name candidate matching,KINRG,KINRG,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,2011134,KIONI HOLDINGS LTD,2013,88.89,5-Apr-13,AAER-3452,"Koninklijke Philips Electronics N.V. Release No. 34-69327, AAER-3452",https://www.sec.gov/files/litigation/admin/2013/34-69327.pdf,SEC AAER index + company-name candidate matching,KIONI,KIONI,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,2011134,KIONI HOLDINGS LTD,2023,88.89,11-May-23,AAER-4406,"Koninklijke Philips N.V. Release No. 34-97479, AAER-4406",https://www.sec.gov/files/litigation/admin/2023/34-97479.pdf,SEC AAER index + company-name candidate matching,KIONI,KIONI,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1487843,"KIRIN INTERNATIONAL HOLDING, INC.",2013,91.89,15-May-13,AAER-3482,"RINO International Corporation, Dejun ""David"" Zou, and Jianping ""Amy"" Qiu Release No. LR-22699, AAER-3482 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22699 | https://www.sec.gov/files/litigation/complaints/2013/comp-pr2013-87.pdf,SEC AAER index + company-name candidate matching,KIRIN INTERNATIONAL,KIRIN,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1403548,KL ENERGY CORP,2011,88.89,8-Apr-11,AAER-3268,"Kentucky Energy, Inc., Eugene Chiaramonte, III and Clear Mountain Associates, LLC Release No. 34-64288, AAER-3268",https://www.sec.gov/files/litigation/admin/2011/34-64288.pdf,SEC AAER index + company-name candidate matching,KL ENERGY,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,1403548,KL ENERGY CORP,2014,88.89,27-Mar-14,AAER-3545,"L&L Energy, Inc. Lee, Dickson, CPA Release No. 33-9565, 34-71823, AAER-3545",https://www.sec.gov/files/litigation/admin/2014/33-9565.pdf,SEC AAER index + company-name candidate matching,KL ENERGY,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,1403548,KL ENERGY CORP,2015,88.89,1-Jun-15,AAER-3659,"L&L Energy, Inc. Lee, Dickson, CPA Release No. 33-9799, 34-75088, AAER-3659",https://www.sec.gov/files/litigation/admin/2015/33-9799.pdf,SEC AAER index + company-name candidate matching,KL ENERGY,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,1176236,KRONOS INTERNATIONAL INC,2013,89.47,15-May-13,AAER-3482,"RINO International Corporation, Dejun ""David"" Zou, and Jianping ""Amy"" Qiu Release No. LR-22699, AAER-3482 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22699 | https://www.sec.gov/files/litigation/complaints/2013/comp-pr2013-87.pdf,SEC AAER index + company-name candidate matching,KRONOS INTERNATIONAL,KRONOS,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1039101,"L3 TECHNOLOGIES, INC.",2010,93.33,7-Apr-10,AAER-3126,"Symbol Technologies, Inc., et al. Release No. LR-21480, AAER-3126",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21480,SEC AAER index + company-name candidate matching,L3 TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,1039101,"L3 TECHNOLOGIES, INC.",2018,93.33,27-Mar-18,AAER-3932,"Maxwell Technologies, Inc., et al. Release No. 33-10472, 34-82950, AAER-3932",https://www.sec.gov/files/litigation/admin/2018/33-10472.pdf,SEC AAER index + company-name candidate matching,L3 TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,1575571,LIN MEDIA LLC,2013,88.89,20-Jun-13,AAER-3479,"China MediaExpress Holdings, Inc. and Zheng Cheng Release No. LR-22731, AAER-3479 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22731 | https://www.sec.gov/files/litigation/complaints/2013/comp22731.pdf,SEC AAER index + company-name candidate matching,LIN MEDIA,LIN | MEDIA,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1307579,LIQTECH INTERNATIONAL INC,2016,90.48,19-Apr-16,AAER-3765,"Logitech International, S.A., Michael Doktorczyk and Sherralyn Bolles, CPA Release No. 34-77644, AAER-3765",https://www.sec.gov/files/litigation/admin/2016/34-77644.pdf,SEC AAER index + company-name candidate matching,LIQTECH INTERNATIONAL,LIQTECH,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,763532,LSI INDUSTRIES INC,2009,92.86,17-Jul-09,AAER-3015,"LSB Industries, Inc. and Jimmie Dean Jones, CPA Release No. 34-60336, AAER-3015",https://www.sec.gov/files/litigation/admin/2009/34-60336.pdf,SEC AAER index + company-name candidate matching,LSI INDUSTRIES,LSI,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,62234,MARCUS CORP,2023,90.91,21-Jun-23,AAER-4423,"Marcum LLP Release No. 34-97773, AAER-4423",https://www.sec.gov/files/litigation/admin/2023/34-97773.pdf,SEC AAER index + company-name candidate matching,MARCUS,MARCUS,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1973047,MARKY CORP.,2009,88.89,25-Jun-09,AAER-3001,"Mark Cocchiola and Steven Venechanos; Jack Gaglio; and Robert Quattrone, et al. Release No. LR-21107, AAER-3001",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21107,SEC AAER index + company-name candidate matching,MARKY,MARKY,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1973047,MARKY CORP.,2009,88.89,16-Jul-09,AAER-3011,"Mark T. Turkcan Release No. LR-21136, AAER-3011",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21136,SEC AAER index + company-name candidate matching,MARKY,MARKY,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1973047,MARKY CORP.,2011,88.89,7-Jun-11,AAER-3289,"Mark C. Schwartzhoff Release No. 34-64613, AAER-3289",https://www.sec.gov/files/litigation/admin/2011/34-64613.pdf,SEC AAER index + company-name candidate matching,MARKY,MARKY,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1973047,MARKY CORP.,2012,88.89,14-Mar-12,AAER-3371,"Mark A. Jackson and James J. Ruehlen; Thomas F. O’Rourke Release No. LR-22290, AAER-3371",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22290,SEC AAER index + company-name candidate matching,MARKY,MARKY,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1973047,MARKY CORP.,2012,88.89,22-Mar-12,AAER-3373,"Mark Leslie, Kenneth E. Lonchar, Paul A. Sallaberry, Michael M. Cully, and Douglas S. Newton Release No. LR-22304, AAER-3373",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22304,SEC AAER index + company-name candidate matching,MARKY,MARKY,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1973047,MARKY CORP.,2014,88.89,7-Jul-14,AAER-3564,"Mark A. Jackson and James J. Ruehlen Release No. LR-23038, AAER-3564",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-23038,SEC AAER index + company-name candidate matching,MARKY,MARKY,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1973047,MARKY CORP.,2016,88.89,23-Mar-16,AAER-3759,"Novartis AG Release No. 34-77431, AAER-3759 See Also: Administrative Summary",https://www.sec.gov/files/litigation/admin/2016/34-77431.pdf | https://www.sec.gov/files/litigation/admin/2016/34-77431-s.pdf,SEC AAER index + company-name candidate matching,MARKY,MARKY,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
